time,Volume,Vol Snow,Vol Blue Ice,Vol White Ice,Tot Inflow Vol,Tot Outflow Vol,Overflow Vol,Evaporation,Rain,Local Runoff,Snowfall,Lake Level,Surface Area,Blue Ice Thickness,Snow Thickness,Snow Density,White Ice Thickness,Albedo,Max Temp,Min Temp,Surface Temp,Daily Qsw,Daily Qe,Daily Qh,Daily Qlw,Light,Benthic Light,Surface Wave Height,Surface Wave Length,Surface Wave Period,LakeNumber,Max dT/dz,CD,CHE,z/L
2013-01-11 24:00:00,63069840.692595,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-3723.285221,    0.000000,    0.000000,    0.000000,   46.797474,3930374.472743,    0.000000,    0.000000,    0.000000,    0.000000,    0.099704,    5.948990,    5.948990,    5.948990,   11.444853,  -27.265870,  -23.132905,  -43.906389,    0.000000,    0.000000,    0.207358,    4.729839,    1.740518,    0.000000,    0.098289,    0.001300,    0.001300,    0.000000
2013-01-12 24:00:00,63068460.706116,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-1398.087986,    0.000000,    0.000000,    0.000000,   46.797118,3930286.396445,    0.000000,    0.000000,    0.000000,    0.000000,    0.099643,    5.887753,    5.887753,    5.887753,   20.814765,  -10.239254,    2.013723,  -59.803499,    0.000000,    0.000000,    0.049458,    1.225725,    0.886037,    0.000000,    0.098288,    0.001300,    0.001300,    0.000000
2013-01-13 24:00:00,63066171.912932,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-2318.747564,    0.000000,    0.000000,    0.000000,   46.796528,3930140.316440,    0.000000,    0.000000,    0.000000,    0.000000,    0.099575,    5.808912,    5.808912,    5.808912,   17.435745,  -16.983773,  -11.495864,  -49.886099,    0.000000,    0.000000,    0.129062,    3.064228,    1.400928,    0.000000,    0.098287,    0.001300,    0.001300,    0.000000
2013-01-14 24:00:00,63062103.583917,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-4121.363498,    0.000000,    0.000000,    0.000000,   46.795479,3929880.659287,    0.000000,    0.000000,    0.000000,    0.000000,    0.099501,    5.699549,    5.699549,    5.699549,   17.664814,  -30.191637,    5.904724,  -78.041638,    0.000000,    0.000000,    0.052869,    1.308138,    0.915339,    0.000000,    0.098285,    0.001300,    0.001300,    0.000000
2013-01-15 24:00:00,63059173.421234,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-2968.190751,    0.000000,    0.000000,    0.000000,   46.794724,3929693.644497,    0.000000,    0.000000,    0.000000,    0.000000,    0.099422,    5.587473,    5.587473,    5.587473,   16.370826,  -21.747734,  -21.364041,  -60.159278,    0.000000,    0.000000,    0.229592,    5.184444,    1.822244,    0.000000,    0.098284,    0.001300,    0.001300,    0.000000
2013-01-16 24:00:00,63056906.548052,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-2296.195712,    0.000000,    0.000000,    0.000000,   46.794140,3929548.963515,    0.000000,    0.000000,    0.000000,    0.000000,    0.099337,    5.526925,    5.526925,    5.526925,   11.180953,  -16.825883,  -17.806979,  -23.461697,    0.000000,    0.000000,    0.008611,    0.225550,    0.380082,    0.000000,    0.098283,    0.001300,    0.001300,    0.000000
2013-01-17 24:00:00,63056785.338960,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000, -122.774428,    0.000000,    0.000000,    0.000000,   46.794108,3929541.227462,    0.000000,    0.000000,    0.000000,    0.000000,    0.099246,    5.547393,    5.547393,    5.547393,   14.215899,   -0.899684,   11.474403,   -8.597692,    0.000000,    0.000000,    0.302024,    6.622883,    2.059581,    0.000000,    0.098283,    0.001300,    0.001300,    0.000000
2013-01-18 24:00:00,63055973.889137,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000, -821.923276,    0.000000,    0.000000,    0.000000,   46.793899,3929489.437464,    0.000000,    0.000000,    0.000000,    0.000000,    0.099150,    5.541634,    5.541634,    5.541634,   12.834301,   -6.022979,    2.244393,  -13.329599,    0.000000,    0.000000,    0.026385,    0.661932,    0.651122,    0.000000,    0.098282,    0.001300,    0.001300,    0.000000
2013-01-19 24:00:00,63052024.168945,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-4000.549072,    0.000000,    0.000000,    0.000000,   46.792881,3929237.350404,    0.000000,    0.000000,    0.000000,    0.000000,    0.099048,    5.437878,    5.437878,    5.437878,   14.888797,  -29.319230,  -30.599867,  -35.330803,    0.000000,    0.000000,    0.154006,    3.607315,    1.520014,    0.000000,    0.098281,    0.001300,    0.001300,    0.000000
2013-01-20 24:00:00,63044906.603078,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-7208.520857,    0.000000,    0.000000,    0.000000,   46.791046,3928783.078668,    0.000000,    0.000000,    0.000000,    0.000000,    0.098940,    5.285410,    5.285410,    5.285410,   20.378634,  -52.842445,  -38.468814,  -47.202577,    0.000000,    0.000000,    0.089995,    2.183922,    1.182698,    0.000000,    0.098277,    0.001300,    0.001300,    0.000000
2013-01-21 24:00:00,63041282.547158,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-3670.042858,    0.000000,    0.000000,    0.000000,   46.790112,3928551.776814,    0.000000,    0.000000,    0.000000,    0.000000,    0.098826,    5.192129,    5.192129,    5.192129,   17.372165,  -26.908126,  -21.183395,  -41.507482,    0.000000,    0.000000,    0.052865,    1.308053,    0.915310,    0.000000,    0.098276,    0.001300,    0.001300,    0.000000
2013-01-22 24:00:00,63038736.973747,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-2577.744972,    0.000000,    0.000000,    0.000000,   46.789456,3928389.308061,    0.000000,    0.000000,    0.000000,    0.000000,    0.098707,    5.106475,    5.106475,    5.106475,   13.305578,  -18.902087,  -21.126627,  -39.595354,    0.000000,    0.000000,    0.117723,    2.812684,    1.342196,    0.000000,    0.098275,    0.001300,    0.001300,    0.000000
2013-01-23 24:00:00,63033948.934064,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-4848.266533,    0.000000,    0.000000,    0.000000,   46.788222,3928083.716073,    0.000000,    0.000000,    0.000000,    0.000000,    0.098583,    4.976910,    4.976910,    4.976910,   22.209386,  -35.557682,  -30.886145,  -56.044108,    0.000000,    0.000000,    0.134758,    3.189377,    1.429251,    0.000000,    0.098272,    0.001300,    0.001300,    0.000000
2013-01-24 24:00:00,63028565.457622,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-5450.743780,    0.000000,    0.000000,    0.000000,   46.786834,3927740.120911,    0.000000,    0.000000,    0.000000,    0.000000,    0.098453,    4.821641,    4.821641,    4.821641,    9.362722,  -39.985510,  -41.963645,  -47.949089,    0.000000,    0.000000,    0.221450,    5.018640,    1.792869,    0.000000,    0.098270,    0.001300,    0.001300,    0.000000
2013-01-25 24:00:00,63026919.939599,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-1665.984981,    0.000000,    0.000000,    0.000000,   46.786410,3927635.097320,    0.000000,    0.000000,    0.000000,    0.000000,    0.098317,    4.822446,    4.822446,    4.822446,    7.641474,  -12.222362,   25.517636,  -20.180233,    0.000000,    0.000000,    0.331599,    7.194106,    2.146564,    0.000000,    0.098269,    0.001300,    0.001300,    0.000000
2013-01-26 24:00:00,63025275.409591,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-1664.938735,    0.000000,    0.000000,    0.000000,   46.785986,3927530.136787,    0.000000,    0.000000,    0.000000,    0.000000,    0.098176,    4.839267,    4.839267,    4.839267,    4.749825,  -12.215253,   28.473451,   -7.834251,    0.000000,    0.000000,    0.108377,    2.603012,    1.291200,    0.000000,    0.098268,    0.001300,    0.001300,    0.000000
2013-01-27 24:00:00,63022883.313926,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-2421.700705,    0.000000,    0.000000,    0.000000,   46.785370,3927377.463602,    0.000000,    0.000000,    0.000000,    0.000000,    0.098030,    4.782242,    4.782242,    4.782242,   16.476394,  -17.768232,   -2.661784,  -40.036366,    0.000000,    0.000000,    0.276891,    6.130287,    1.981508,    0.000000,    0.098267,    0.001300,    0.001300,    0.000000
2013-01-28 24:00:00,63022452.207206,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000, -436.432018,    0.000000,    0.000000,    0.000000,   46.785258,3927349.948634,    0.000000,    0.000000,    0.000000,    0.000000,    0.097878,    4.848166,    4.848166,    4.848166,   20.037822,   -3.202242,   48.702152,  -13.870535,    0.000000,    0.000000,    0.229564,    5.183722,    1.822117,    0.000000,    0.098267,    0.001300,    0.001300,    0.000000
2013-01-29 24:00:00,63022122.060903,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000, -334.222328,    0.000000,    0.000000,    0.000000,   46.785173,3927328.877366,    0.000000,    0.000000,    0.000000,    0.000000,    0.097721,    4.898165,    4.898165,    4.898165,   13.038801,   -2.452034,   44.866505,  -16.312286,    0.000000,    0.000000,    0.136663,    3.231055,    1.438559,    0.000000,    0.098267,    0.001300,    0.001300,    0.000000
2013-01-30 24:00:00,63020777.882421,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-1360.755823,    0.000000,    0.000000,    0.000000,   46.784827,3927243.086478,    0.000000,    0.000000,    0.000000,    0.000000,    0.097559,    4.881309,    4.881309,    4.881309,   26.808368,   -9.983559,   23.867209,  -53.237500,    0.000000,    0.000000,    0.359374,    7.723500,    2.224142,    0.000000,    0.098266,    0.001300,    0.001300,    0.000000
2013-01-31 24:00:00,63020201.801110,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000, -583.176845,    0.000000,    0.000000,    0.000000,   46.784678,3927206.318648,    0.000000,    0.000000,    0.000000,    0.000000,    0.097392,    4.905798,    4.905798,    4.905798,   29.512901,   -4.278673,   29.699251,  -35.280119,    0.000000,    0.000000,    0.161768,    3.773659,    1.554665,    0.000000,    0.098266,    0.001300,    0.001300,    0.000000
2013-02-01 24:00:00,63017442.028238,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-2793.689899,    0.000000,    0.000000,    0.000000,   46.783967,3927030.178821,    0.000000,    0.000000,    0.000000,    0.000000,    0.097219,    4.885019,    4.885019,    4.885019,   35.296768,  -20.497628,   24.005502,  -54.223892,    0.000000,    0.000000,    0.070263,    1.723414,    1.050631,    0.000000,    0.098265,    0.001300,    0.001300,    0.000000
2013-02-02 24:00:00,63016743.144615,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000, -707.452333,    0.000000,    0.000000,    0.000000,   46.783787,3926985.573252,    0.000000,    0.000000,    0.000000,    0.000000,    0.097042,    4.866573,    4.866573,    4.866573,   42.557644,   -5.190846,    4.536069,  -55.760667,    0.000000,    0.000000,    0.138573,    3.272795,    1.447821,    0.000000,    0.098264,    0.001300,    0.001300,    0.000000
2013-02-03 24:00:00,63016743.144615,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   46.783787,3926985.573252,    0.000000,    0.000000,    0.000000,    0.000000,    0.096859,    4.954301,    4.954301,    4.954301,   16.619339,    0.000000,   44.874322,    6.950559,    0.000000,    0.000000,    0.442032,    9.263472,    2.435804,    0.000000,    0.098264,    0.001300,    0.001300,    0.000000
2013-02-04 24:00:00,63008548.246829,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-8294.795528,    0.000000,    0.000000,    0.000000,   46.781674,3926462.541851,    0.000000,    0.000000,    0.000000,    0.000000,    0.096671,    4.885066,    4.885066,    4.885066,   29.787047,  -60.866497,   19.435642,  -41.581665,    0.000000,    0.000000,    0.497460,   10.270561,    2.564794,    0.000000,    0.098261,    0.001300,    0.001300,    0.000000
2013-02-05 24:00:00,62999074.662618,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-9587.702488,    0.000000,    0.000000,    0.000000,   46.779232,3925857.899528,    0.000000,    0.000000,    0.000000,    0.000000,    0.096478,    4.774828,    4.774828,    4.774828,   28.704889,  -70.372269,    9.178289,  -52.660561,    0.000000,    0.000000,    0.522077,   10.712068,    2.619341,    0.000000,    0.098256,    0.001300,    0.001300,    0.000000
2013-02-06 24:00:00,62995575.148603,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-3541.287617,    0.000000,    0.000000,    0.000000,   46.778330,3925634.546441,    0.000000,    0.000000,    0.000000,    0.000000,    0.096281,    4.699550,    4.699550,    4.699550,   37.672552,  -25.995720,    4.934001,  -74.428043,    0.000000,    0.000000,    0.046062,    1.143359,    0.855750,    0.000000,    0.098255,    0.001300,    0.001300,    0.000000
2013-02-07 24:00:00,62993647.796474,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-1950.271442,    0.000000,    0.000000,    0.000000,   46.777834,3925511.535061,    0.000000,    0.000000,    0.000000,    0.000000,    0.096079,    4.711582,    4.711582,    4.711582,   27.342897,  -14.317443,   33.604453,  -36.706785,    0.000000,    0.000000,    0.346486,    7.478476,    2.188578,    0.000000,    0.098254,    0.001300,    0.001300,    0.000000
2013-02-08 24:00:00,62993001.171248,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000, -654.300648,    0.000000,    0.000000,    0.000000,   46.777667,3925470.264833,    0.000000,    0.000000,    0.000000,    0.000000,    0.095871,    4.730514,    4.723077,    4.730514,   41.838735,   -4.803445,   26.306483,  -52.141436,    0.000000,    0.000000,    0.070258,    1.723275,    1.050589,  203.835323,    0.251931,    0.001300,    0.001300,    0.000000
2013-02-09 24:00:00,62993001.171248,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   46.777667,3925470.264833,    0.000000,    0.000000,    0.000000,    0.000000,    0.095660,    4.775429,    4.775429,    4.775429,   14.877774,    0.000000,   20.717368,    3.777328,    0.000000,    0.000000,    0.173505,    4.023055,    1.605216,    0.000000,    0.098254,    0.001300,    0.001300,    0.000000
2013-02-10 24:00:00,62991877.103912,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-1137.393500,    0.000000,    0.000000,    0.000000,   46.777377,3925398.522326,    0.000000,    0.000000,    0.000000,    0.000000,    0.095443,    4.819500,    4.819500,    4.819500,   33.934365,   -8.349404,   21.145839,  -11.865913,    0.000000,    0.000000,    0.455227,    9.504722,    2.467318,    0.000000,    0.098253,    0.001300,    0.001300,    0.000000
2013-02-11 24:00:00,62991363.571385,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000, -519.613462,    0.000000,    0.000000,    0.000000,   46.777245,3925365.746611,    0.000000,    0.000000,    0.000000,    0.000000,    0.095222,    4.825147,    4.825147,    4.825147,   19.765802,   -3.814305,    1.315513,  -12.685466,    0.000000,    0.000000,    0.129031,    3.063403,    1.400740,    0.000000,    0.098253,    0.001300,    0.001300,    0.000000
2013-02-12 24:00:00,62990664.402916,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000, -707.440666,    0.000000,    0.000000,    0.000000,   46.777064,3925321.122862,    0.000000,    0.000000,    0.000000,    0.000000,    0.094997,    4.816213,    4.816213,    4.816213,   15.671909,   -5.193232,   -2.351309,  -14.868045,    0.000000,    0.000000,    0.215358,    4.893919,    1.770451,    0.000000,    0.098253,    0.001300,    0.001300,    0.000000
2013-02-13 24:00:00,62990599.387618,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,  -65.784110,    0.000000,    0.000000,    0.000000,   46.777048,3925316.973323,    0.000000,    0.000000,    0.000000,    0.000000,    0.094767,    4.867096,    4.867096,    4.867096,    8.487152,   -0.482914,   29.778469,    1.941724,    0.000000,    0.000000,    0.113958,    2.728414,    1.321937,    0.000000,    0.098252,    0.001300,    0.001300,    0.000000
2013-02-14 24:00:00,62989704.453021,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000, -905.510517,    0.000000,    0.000000,    0.000000,   46.776817,3925259.854991,    0.000000,    0.000000,    0.000000,    0.000000,    0.094532,    4.873035,    4.873035,    4.873035,   46.185667,   -6.647003,   29.126489,  -63.084202,    0.000000,    0.000000,    0.173503,    4.023006,    1.605206,    0.000000,    0.098252,    0.001300,    0.001300,    0.000000
2013-02-15 24:00:00,62989492.666631,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000, -214.287197,    0.000000,    0.000000,    0.000000,   46.776762,3925246.337930,    0.000000,    0.000000,    0.000000,    0.000000,    0.094293,    4.903368,    4.903368,    4.903368,   37.683758,   -1.573004,   12.768778,  -24.846836,    0.000000,    0.000000,    0.161752,    3.773231,    1.554577,    0.000000,    0.098252,    0.001300,    0.001300,    0.000000
2013-02-16 24:00:00,62989492.666631,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,   46.776762,3925246.337930,    0.000000,    0.000000,    0.000000,    0.000000,    0.094051,    5.002085,    5.002085,    5.002085,   26.174444,    0.000000,   49.499783,    1.587518,    0.000000,    0.000000,    0.402581,    8.534437,    2.337991,    0.000000,    0.098252,    0.001300,    0.001300,    0.000000
2013-02-17 24:00:00,62988658.607507,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000, -843.901224,    0.000000,    0.000000,    0.000000,   46.776547,3925193.104915,    0.000000,    0.000000,    0.000000,    0.000000,    0.093803,    5.054432,    5.054432,    5.054432,   19.170465,   -6.193718,   49.290282,  -21.172439,    0.000000,    0.000000,    0.289373,    6.375484,    2.020747,    0.000000,    0.098252,    0.001300,    0.001300,    0.000000
2013-02-18 24:00:00,62984434.651117,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-4273.627283,    0.000000,    0.000000,    0.000000,   46.775459,3924923.514996,    0.000000,    0.000000,    0.000000,    0.000000,    0.093552,    5.019120,    5.019025,    5.019120,   43.898890,  -31.369077,   15.737845,  -54.865474,    0.000000,    0.000000,    0.075578,    1.848545,    1.088104,  196.733322,    0.106288,    0.001300,    0.001300,    0.000000
2013-02-19 24:00:00,62983675.921021,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000, -767.620433,    0.000000,    0.000000,    0.000000,   46.775263,3924875.089784,    0.000000,    0.000000,    0.000000,    0.000000,    0.093297,    4.990950,    4.990950,    4.990950,   24.603379,   -5.634642,   14.181836,  -54.538478,    0.000000,    0.000000,    0.231568,    5.224223,    1.829221,    0.000000,    0.098249,    0.001300,    0.001300,    0.000000
2013-02-20 24:00:00,62979474.543729,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-4250.438942,    0.000000,    0.000000,    0.000000,   46.774180,3924606.940954,    0.000000,    0.000000,    0.000000,    0.000000,    0.093038,    4.940813,    4.940813,    4.940813,   33.578221,  -31.203298,   -2.669845,  -38.004836,    0.000000,    0.000000,    0.211318,    4.810993,    1.755387,    0.000000,    0.098247,    0.001300,    0.001300,    0.000000
2013-02-21 24:00:00,62970428.305488,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-9150.905722,    0.000000,    0.000000,    0.000000,   46.771848,3924029.573574,    0.000000,    0.000000,    0.000000,    0.000000,    0.092775,    4.803386,    4.803386,    4.803386,   21.163339,  -67.193570,  -19.997134,  -40.411266,    0.000000,    0.000000,    0.287265,    6.334063,    2.014172,    0.000000,    0.098243,    0.001300,    0.001300,    0.000000
2013-02-22 24:00:00,62962221.160918,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-8300.936274,    0.000000,    0.000000,    0.000000,   46.769733,3923505.760533,    0.000000,    0.000000,    0.000000,    0.000000,    0.092508,    4.690853,    4.690853,    4.690853,   45.337848,  -60.968775,  -33.678877,  -37.264490,    0.000000,    0.000000,    0.080938,    1.973897,    1.124392,    0.000000,    0.098239,    0.001300,    0.001300,    0.000000
2013-02-23 24:00:00,62959450.639138,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-2801.927732,    0.000000,    0.000000,    0.000000,   46.769019,3923328.934668,    0.000000,    0.000000,    0.000000,    0.000000,    0.092238,    4.640559,    4.640559,    4.640559,   24.086410,  -20.581832,  -11.829056,  -30.555545,    0.000000,    0.000000,    0.089970,    2.183281,    1.182525,    0.000000,    0.098238,    0.001300,    0.001300,    0.000000
2013-02-24 24:00:00,62954170.628736,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-5339.518117,    0.000000,    0.000000,    0.000000,   46.767658,3922991.943126,    0.000000,    0.000000,    0.000000,    0.000000,    0.091964,    4.560307,    4.560307,    4.560307,   86.083766,  -39.228175,  -11.754026,  -95.902118,    0.000000,    0.000000,    0.093612,    2.267053,    1.204998,    0.000000,    0.098236,    0.001300,    0.001300,    0.000000
2013-02-25 24:00:00,62950164.521101,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-4050.950988,    0.000000,    0.000000,    0.000000,   46.766625,3922736.257193,    0.000000,    0.000000,    0.000000,    0.000000,    0.091686,    4.490797,    4.490797,    4.490797,   79.670850,  -29.765689,   -7.089458,  -95.364900,    0.000000,    0.000000,    0.024799,    0.622935,    0.631651,    0.000000,    0.098234,    0.001300,    0.001300,    0.000000
2013-02-26 24:00:00,62948926.522426,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,-1251.801683,    0.000000,    0.000000,    0.000000,   46.766306,3922657.243128,    0.000000,    0.000000,    0.000000,    0.000000,    0.091405,    4.483155,    4.466341,    4.483155,   50.748113,   -9.198539,   -4.306189,  -42.502207,    0.000000,    0.000000,    0.064972,    1.597974,    1.011673, 2307.866152,    0.455362,    0.001300,    0.001300,    0.000000
2013-02-27 24:00:00,62948064.456549,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000, -871.662413,    0.000000,    0.000000,    0.000000,   46.766084,3922602.222610,    0.000000,    0.000000,    0.000000,    0.000000,    0.091120,    4.506477,    4.474047,    4.506477,   34.695375,   -6.404836,    0.798189,  -11.096632,    0.000000,    0.000000,    0.163681,    3.814305,    1.563015,  379.793225,    0.282302,    0.001300,    0.001300,    0.000000
2013-02-28 24:00:00,62947089.847915,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000, -985.443382,    0.000000,    0.000000,    0.000000,   46.765832,3922540.019159,    0.000000,    0.000000,    0.000000,    0.000000,    0.090833,    4.530716,    4.530716,    4.530716,   38.944822,   -7.241309,    7.409856,  -19.320740,    0.000000,    0.000000,    0.112074,    2.686099,    1.311645,    0.000000,    0.098233,    0.001300,    0.001300,    0.000000
